transaction_id,user_id,amount,timestamp,city,merchant_id,refund_flag,device_id,ip_address,hour,txn_hour,high_freq_flag,month,refund_heavy_flag,shared_device_flag,avg_amount,amount_spike_flag,risk_score
19563368-8984-4448-bb7d-85ad56146645,7021,4658.11,2024-12-05 14:36:27,North Alejandroview,549d46fa-3263-4e6e-aaf4-555cfec2a3d0,1,65cc62bd-1f1c-4a67-b4c6-5889007c41c3,123.96.50.135,14,2024-12-05 14:00:00,0,2024-12,0,0,3653.515,0,5
67de28a6-435c-4f55-8ec8-09b530c7befe,6840,1016.64,2024-12-06 03:01:04,Jenniferview,3c8c0c98-2f17-46f4-898e-339cf6385acd,1,7e6e4b41-c4d2-41ab-8830-bb57acb4a325,140.237.76.68,3,2024-12-06 03:00:00,0,2024-12,0,0,1834.825,0,7
3f45a0df-5b05-4ac9-93e0-7a305dd60ed9,4636,139.52,2024-12-06 04:55:50,Lake Sarahland,0ac988e3-8b4b-47c6-876a-e1bcea1dcf49,1,a7396d07-c6f6-48f2-9d22-74c36aa13070,126.78.129.157,4,2024-12-06 04:00:00,0,2024-12,0,0,997.6500000000001,0,5
3892084a-0ef1-4135-883f-e4212d80e0d2,2280,1556.27,2024-12-06 07:14:05,Odommouth,7b51e625-099b-44f5-b0db-ef52384ebb1d,1,d04f0b75-848b-4b14-bb59-1e56eb4100aa,177.125.63.80,7,2024-12-06 07:00:00,0,2024-12,0,0,2148.4575,0,5
9956b1e8-5e70-413a-8cd3-4c7d981e41f4,5920,4065.16,2024-12-06 10:04:19,East James,f2cb3385-217a-4c8b-819c-f7df082dcdb5,1,0cab81ed-c40d-4467-a92c-f73100357ef4,209.124.124.203,10,2024-12-06 10:00:00,0,2024-12,0,0,3004.9466666666667,0,5
cfd334bb-8b21-4b47-8957-f602cd4dcef1,2960,2259.32,2024-12-06 12:10:12,Herrerastad,598403f5-d878-4712-ae61-5ff4a2a969ed,1,ecbd9492-9bdf-4f87-ba6a-49c0d8c371d5,43.146.86.207,12,2024-12-06 12:00:00,0,2024-12,0,0,2098.6639999999998,0,5
c95dbbb1-99fe-4eec-82b5-23d9d83efc77,3844,2100.47,2024-12-06 13:58:12,Port Gary,85917635-28c6-4148-853e-7bc331a83f6c,1,142a45c2-4e20-47ad-b161-e1274952363c,191.247.164.185,13,2024-12-06 13:00:00,0,2024-12,0,0,3483.135,0,5
bb4b3805-4c36-410d-9fda-5f99fb0bb396,4899,2930.47,2024-12-06 22:33:54,North David,d397651e-db63-496d-9b73-da9b3448e03b,1,c05d3bee-cb5f-4e78-8501-6f0aac2b898d,11.102.62.235,22,2024-12-06 22:00:00,0,2024-12,0,0,2730.42,0,5
fa1118ca-4859-42ce-9e17-72e30c35aeab,7502,2509.12,2024-12-06 23:26:09,Curryshire,4ebe1fb5-cde6-445c-b01f-ca6c0465d7e8,1,9b821fb0-c767-4e7b-b966-6e7c37d33dfc,132.242.21.123,23,2024-12-06 23:00:00,0,2024-12,0,0,2493.25625,0,5
579b1060-f5da-48c2-bfdf-3884522b6d13,6017,3791.33,2024-12-07 00:23:49,West Georgestad,d19f0e5e-842d-47ac-bbe9-fde9e6841d7c,1,170bda9e-27de-4456-969b-d0c64bb15ff0,8.229.122.96,0,2024-12-07 00:00:00,0,2024-12,0,0,2283.31,0,5
fcc9329c-daad-47dc-b249-9e8fe131515b,2307,2986.82,2024-12-07 14:37:37,West Gregory,b1136e27-3410-4bc4-ac8f-798b73eb56c2,1,5b82192c-66c5-463d-9431-786d52cf6ecd,178.73.221.194,14,2024-12-07 14:00:00,0,2024-12,0,0,3033.3050000000003,0,5
cd3e8438-840c-446f-927c-5f1c462f98c1,7157,2590.54,2024-12-07 15:22:32,West Gina,4078d304-39ca-4ac9-a851-adcf73749db0,1,e87cd416-0204-4dad-abe9-ec2ec21c65ad,73.137.244.116,15,2024-12-07 15:00:00,0,2024-12,0,0,2419.56,0,5
b427bd24-0d6d-4b7b-a626-0e39b5884ae6,5254,4782.76,2024-12-07 19:41:24,Port Amandabury,c97859f3-d825-44ad-b3c8-fa784615dc6e,1,9abad05c-bd09-4676-8b19-5e1a3c03fdf4,104.97.140.214,19,2024-12-07 19:00:00,0,2024-12,0,0,3693.8019999999997,0,5
9dd397ec-fec6-4274-b48d-216443f8d802,3150,2823.39,2024-12-08 02:36:49,Greenemouth,1b246710-b8f5-48b7-a750-5452563ea625,1,ad7c1405-b1d8-48b2-804f-37ac0329d7ea,92.228.201.110,2,2024-12-08 02:00:00,0,2024-12,0,0,3147.1766666666663,0,7
a7dfed93-c697-483c-831d-b36c90b9eba0,3597,2447.69,2024-12-08 10:16:47,Murphyview,3ee36c08-0900-4b7f-8314-f69b8cfa822f,1,47cb5511-6dce-4609-b148-1fe290b83c98,4.145.111.157,10,2024-12-08 10:00:00,0,2024-12,0,0,3380.5575,0,5
dd33aa36-8e11-43d7-8166-8e07217b7f2c,6839,2293.63,2024-12-08 14:31:20,Matthewton,f3d73599-d44a-485f-af50-65bcd3001a1c,1,8784c078-5e16-40cd-9c7e-99e7e950a0ff,216.19.250.126,14,2024-12-08 14:00:00,0,2024-12,0,0,2080.63,0,5
e6a1e635-d9e3-4c0c-8008-727ce74a0359,6440,2619.91,2024-12-08 15:42:31,Marissahaven,4539be80-c54c-4dd8-80d7-ceaa27796e59,1,fc2b1a12-5a60-4976-84cf-91fdb4fbd242,177.10.246.138,15,2024-12-08 15:00:00,0,2024-12,0,0,2433.996,0,5
28bacdfd-beea-4178-806e-2b960befbf32,5750,4256.36,2024-12-08 16:54:16,Patricktown,469c5c9e-1570-4248-901d-5723565950d6,1,4ba5a611-6dad-4af8-b2fc-fafbe70750fc,209.103.126.56,16,2024-12-08 16:00:00,0,2024-12,0,0,2908.317142857143,0,5
d5af38d2-a494-4b3c-85d6-5b9972f466e4,9662,4764.45,2024-12-09 02:03:21,North Nicholas,4abf97f9-fc0f-4ca8-88d1-050fd725984b,1,ac2ec2af-e07b-424e-bf9e-afe7869289ce,44.74.156.0,2,2024-12-09 02:00:00,0,2024-12,0,0,4764.45,0,7
b000c5e2-16a5-4822-a107-efea33e0d5f5,2741,1834.78,2024-12-09 05:02:40,Hunterside,a02cc4d1-f698-43a3-8da6-6b8d02863f7b,1,f9cb39bb-23cc-4174-a15c-c8c71cdd54e2,59.190.33.225,5,2024-12-09 05:00:00,0,2024-12,0,0,2362.1975,0,5
71315318-0187-4225-a801-9c723244fd51,8895,1642.03,2024-12-09 09:33:15,New Amandaside,9c9e6186-0611-4bd3-8156-d799d86617c7,1,b1d607fe-5969-4bfc-84d4-f1f7bca29509,119.93.161.235,9,2024-12-09 09:00:00,0,2024-12,0,0,2852.18375,0,5
3b666205-c26e-47d1-9404-8ba94bd3e922,7092,4939.8,2024-12-09 11:04:06,Russellburgh,dfbc8cbf-e7f3-4f51-82d1-3cc58b00ec5a,1,db983bf4-5dfb-4555-86ce-4867db51bd8f,19.252.174.76,11,2024-12-09 11:00:00,0,2024-12,0,0,2925.3928571428573,0,5
5c7a1c3b-d1b7-45ae-a882-45bc19bf07db,7125,3883.33,2024-12-09 13:10:58,East Jeanland,b2d8c351-28ce-41d5-b387-d406d4315195,1,11232770-d21d-44c4-84b1-a8d012624b66,189.213.90.5,13,2024-12-09 13:00:00,0,2024-12,0,0,4015.3425,0,5
f7042656-8c4a-462b-8ea1-d009d73a9709,6615,1863.49,2024-12-09 14:48:36,Port Rhondaburgh,18030bd1-5fe6-4fed-8548-1ac60e8fae13,1,362ada61-aa8c-429b-9da1-a0a61294c167,195.10.161.61,14,2024-12-09 14:00:00,0,2024-12,0,0,3212.257777777778,0,5
8ef46d80-47a3-4d5f-a958-6ae54bff940d,4082,3134.77,2024-12-09 18:38:22,Raymondhaven,6ad56aa2-953d-447a-91de-0197d05e68cb,1,ff8cd312-d4a1-4ce1-9bc6-54097f347f67,197.16.185.117,18,2024-12-09 18:00:00,0,2024-12,0,0,2141.952,0,5
a1b4d859-06c5-481c-86e9-31ab062b039c,6958,4549.45,2024-12-09 21:40:54,Contrerasshire,babc6728-33e1-4507-991a-d8aa25b1187d,1,875a614f-6c34-433e-b2f2-f8fd30bfc86f,103.158.105.82,21,2024-12-09 21:00:00,0,2024-12,0,0,2335.74,0,5
2950a439-5070-427c-8d50-c1cb02c32641,9264,4388.2,2024-12-10 08:56:50,East Ianview,3ee81729-7c0d-422a-8a60-9acd283a53e0,1,0a37daaa-50c2-474f-9ac8-8b102f287c23,168.122.168.49,8,2024-12-10 08:00:00,0,2024-12,0,0,3779.7066666666665,0,5
8f2fa267-c729-4dbd-b738-11d2a45a97a6,4893,4049.42,2024-12-10 12:49:04,Jenniferchester,b5533dfd-2c54-4828-9573-ecae5b63936d,1,67d8bde7-0c6c-4681-988b-b9f95b3a171a,195.87.155.152,12,2024-12-10 12:00:00,0,2024-12,0,0,4049.42,0,5
6c6eaa83-3d7b-43cd-bf8b-3a18dbe3ad14,4193,4079.17,2024-12-10 19:14:45,South Barbaraview,7b662ccc-262d-4f72-ba23-1be975c9f4d7,1,d5b8ea9d-44a3-4aac-8ad7-66cf7cb597fc,197.147.61.183,19,2024-12-10 19:00:00,0,2024-12,0,0,3219.853333333334,0,5
05adbbf3-c82d-4ff6-aac2-3ec430b4b94d,1246,2189.63,2024-12-10 20:57:45,Port Donaldfort,eb4dc16c-06ab-4f08-ab32-7123996adcf1,1,4c9670be-e1d9-4d6f-be2e-5c430f39e2d4,192.53.187.109,20,2024-12-10 20:00:00,0,2024-12,0,0,2701.6025,0,5
9eaad26f-53a9-4c42-9f67-82e0bc1ff194,3346,2127.57,2024-12-10 21:47:00,East Stephanie,2caad913-ebaa-4e1a-bd5d-80b265eb2a79,1,92effd38-5981-4c9c-8e72-38693d68ef82,215.13.182.241,21,2024-12-10 21:00:00,0,2024-12,0,0,2399.2533333333336,0,5
f1ee43d1-7997-4ef5-ad35-499fa3ad644b,6890,2236.4,2024-12-11 03:46:36,New Chrishaven,aca5e5e8-ff43-4a12-833e-70cb2c674757,1,00db0867-6362-49b1-be10-e015c9e0f135,190.245.152.204,3,2024-12-11 03:00:00,0,2024-12,0,0,2550.424,0,7
2c17c642-dc64-448e-9593-b8c11a357b79,1457,4985.14,2024-12-11 05:10:01,Port Nicholas,b14c9f7f-7873-4476-8d46-2250963a0660,1,a59284c7-3198-4e28-9326-e5a6509430be,14.81.62.207,5,2024-12-11 05:00:00,0,2024-12,0,0,2494.273333333333,0,5
a05f4732-0838-444e-b658-011260157c5e,7821,1421.33,2024-12-11 09:21:36,Greenmouth,0f4dc5ac-6725-4897-bc3d-bbcaa7a43ec4,1,55fa4245-a678-41f6-98e3-5a0758ca400e,209.0.169.140,9,2024-12-11 09:00:00,0,2024-12,0,0,2449.768,0,5
9c6a446e-7211-4636-8231-80939984bee8,4432,3608.35,2024-12-11 16:03:56,Lake Cameronview,1a308e84-ac82-4a18-a28a-18306555ce8f,1,937cf49e-0add-4508-a3bc-c0b8ca91c6aa,167.200.214.55,16,2024-12-11 16:00:00,0,2024-12,0,0,2892.236666666666,0,5
e5116d05-ff7d-4153-92d2-355199ac7e77,2425,2052.73,2024-12-11 16:10:36,Tonyaport,37a4e8f1-1e95-4ee9-99ca-5001b20b4e4a,1,b8182ab6-7a0d-44ce-8d89-829046e00a1a,9.94.72.193,16,2024-12-11 16:00:00,0,2024-12,0,0,2530.9225,0,5
f66725ce-554a-4852-8482-96a517b31d33,6167,2208.3,2024-12-11 16:31:39,Lake Jamesshire,89c17757-a897-46ff-9bee-16d42f6802d4,1,7f9c1bb1-8681-415b-9e7b-826086a92c7e,121.112.16.78,16,2024-12-11 16:00:00,0,2024-12,0,0,2775.6975,0,5
9d26c471-f4f3-4cc9-8102-13eff1ff2fba,7110,3029.42,2024-12-11 16:40:12,Dawnstad,8a232ea9-a2be-4726-869c-ee4ce8426c8c,1,580b78b4-113a-40f9-9014-7b412f9cf412,138.108.10.159,16,2024-12-11 16:00:00,0,2024-12,0,0,2427.856,0,5
407b2e88-e924-418d-b877-e7ceb12d1b59,1481,4172.1,2024-12-11 18:12:12,Keithfort,91d7de10-0242-4daa-b20b-be0a9f96cff5,1,9b214d88-ce8c-4fe7-b920-1610eca96b1f,190.46.21.13,18,2024-12-11 18:00:00,0,2024-12,0,0,2819.9933333333333,0,5
98912a3f-aab1-407c-8577-8ef1353b9548,4220,1466.76,2024-12-11 20:36:43,North Brittanymouth,cd58cb38-a465-4269-bd7c-2ff29804da45,1,918c3aa4-8435-401b-9f43-ca6130f9fddd,140.142.178.107,20,2024-12-11 20:00:00,0,2024-12,0,0,2319.714,0,5
25118332-b3b9-4ace-991e-ca0ea75a7d69,9499,1637.95,2024-12-11 21:25:28,West Kelly,bdf8bee3-ed14-40fb-89c9-83eec8d73a7c,1,b3e0227b-3713-49e3-9f44-a65a34ee0a50,32.240.29.75,21,2024-12-11 21:00:00,0,2024-12,0,0,3028.2066666666665,0,5
e55a8bb5-58d0-4d57-aadf-07cab1c8cbcc,9619,3104.53,2024-12-11 21:47:41,Molinaborough,be1c8a7a-e2b4-4ba1-a268-5b274984c900,1,4c895c12-cc6f-407f-8df2-ff3fea175630,193.145.103.106,21,2024-12-11 21:00:00,0,2024-12,0,0,2521.4825,0,5
c03a4af7-41ce-4cbc-aa01-d27d1fbf0a95,5183,1086.73,2024-12-12 02:11:22,Jordanport,1d586266-526d-4587-8652-d69f37817398,1,a5878c4a-f68c-40ed-8a0c-e6cdd57865fe,72.77.156.130,2,2024-12-12 02:00:00,0,2024-12,0,0,1970.555,0,7
9463fdcf-91c2-40c6-8367-6a67f3b4a2d6,9388,4923.87,2024-12-12 03:22:33,North Nicoleport,aea614d7-4df6-4745-91e7-1a5ce7f2b0d6,1,81fe9b22-abf2-4074-be11-5d6e741b2221,24.60.158.159,3,2024-12-12 03:00:00,0,2024-12,0,0,3275.5733333333337,0,7
710984d8-239c-40e3-84a7-c895e88983b4,4566,1546.12,2024-12-12 03:27:09,Jonesport,21735b18-9753-491b-ae02-29e03ad11d77,1,3a0ca061-53ac-418e-9155-1112c786fccd,51.211.248.37,3,2024-12-12 03:00:00,0,2024-12,0,0,1546.12,0,7
1acccb2e-9a53-4443-854d-0d594232f22c,8055,4520.4,2024-12-12 03:33:58,Jordanshire,05475f93-0cf5-4864-829f-94b5612569a3,1,b64c07cb-6d5b-4e4b-a4f8-858d7e46ffa9,69.68.116.45,3,2024-12-12 03:00:00,0,2024-12,0,0,2243.6,0,7
be80e3e8-df44-40a7-9379-12b490a93618,7233,1767.39,2024-12-12 05:27:36,Whiteside,420ca40e-1c18-4d0c-ae4e-353b8e646601,1,275389c7-c005-4b8e-b1d9-4a025d53c1fd,137.206.29.151,5,2024-12-12 05:00:00,0,2024-12,0,0,2100.7525,0,5
b6539915-052e-4908-bbcc-be6f4cd08780,9224,4396.97,2024-12-12 07:57:52,Emilyfurt,823dc8a0-f5d1-456c-b1ba-fe9fed11da55,1,53b51485-531b-4b86-bf48-04ef730da8a4,184.181.173.242,7,2024-12-12 07:00:00,0,2024-12,0,0,3128.5866666666666,0,5
74f6b4b0-83f9-4e49-9536-dde2f22b0ce6,3127,2644.22,2024-12-12 11:13:10,Lake Kristenshire,6dd87340-ab9f-4c67-9964-241faf80fe58,1,55eea2e4-ddb4-412e-81be-1e03f345b9be,202.117.156.140,11,2024-12-12 11:00:00,0,2024-12,0,0,1383.1366666666665,0,5
f458ebd0-a327-4994-a447-2cf559788e31,9743,3849.76,2024-12-12 12:01:17,Rachelville,93f5ec8e-ac08-4e5b-a8d1-760ec26e30f1,1,38f9c64d-0a18-4523-8dfb-309c494e7c77,101.5.114.162,12,2024-12-12 12:00:00,0,2024-12,0,0,2658.418,0,5
b8cef493-eb40-454b-a37b-7996fc7b1968,7573,4342.78,2024-12-12 12:47:52,Laurieland,7cd685fd-c924-4a6d-bc5b-3c9e67dbfeef,1,bdda73ce-bce0-4f11-9152-1ec2f5c7e0b6,32.207.6.120,12,2024-12-12 12:00:00,0,2024-12,0,0,3181.7,0,5
2ae83eba-5ad3-4612-8611-c5a0b4d4d6db,3979,3231.05,2024-12-12 16:23:51,Erinchester,872535d2-894b-48e7-822b-6110e48a1dc1,1,30ae2ad4-e16b-482e-9a14-d52ac39a029b,102.102.188.79,16,2024-12-12 16:00:00,0,2024-12,0,0,2697.63,0,5
8cfd617c-57b4-40fa-b686-b0651813a12c,7295,3283.47,2024-12-12 19:31:54,Port Patrick,8be3a9ff-42f1-43a2-ac93-ef38057cc43e,1,2f83a0bc-206e-457f-83c3-65785fa65f15,33.96.9.234,19,2024-12-12 19:00:00,0,2024-12,0,0,2109.9825,0,5
97522ed5-4be0-45ae-b809-0f0349619f13,3881,1361.4,2024-12-12 21:02:54,Roberttown,e65af08b-5dfb-4dee-bc3e-4db0e531cd87,1,25deb335-a2b8-4ea1-893c-0f0d7dc7fe9d,17.253.254.131,21,2024-12-12 21:00:00,0,2024-12,0,0,1613.5233333333333,0,5
06dc10f5-c4eb-4a7a-a09b-e7ed1724e525,4209,3273.96,2024-12-12 21:11:43,Maryberg,4e5a4bc0-0796-4336-895c-1fd3040531c2,1,d903bbf1-e00b-4a97-82f2-6ac8c4cb8e2a,87.67.49.173,21,2024-12-12 21:00:00,0,2024-12,0,0,3089.7899999999995,0,5
94767b73-aeb5-45f6-b69c-d05fa77cc8c1,3772,4926.42,2024-12-13 04:47:02,Manntown,29dad87c-0f08-493b-a35d-703a283798d1,1,368e6891-5443-43e9-badb-304ca13d28c6,84.204.60.224,4,2024-12-13 04:00:00,0,2024-12,0,0,3637.688333333333,0,7
f67a5f08-0bc4-47d4-a76b-e8db68b5648b,3789,2643.6,2024-12-13 05:35:27,Sheltonhaven,9242c6f7-55d9-44ca-afa3-b3673062ef5b,1,f5ad6b3d-517e-4223-a57d-d582f250a6d1,89.116.184.62,5,2024-12-13 05:00:00,0,2024-12,0,0,2376.3999999999996,0,5
a73d995a-b92e-4c2d-b2bd-0f32d72b4435,8434,1674.4,2024-12-13 06:31:20,Kaiserfort,049c853b-33e4-4291-8ff8-541b9cc99303,1,1ec2d558-70b6-4be5-8fc4-f210732b4e20,59.145.19.151,6,2024-12-13 06:00:00,0,2024-12,0,0,1442.695,0,5
dc661176-a4e2-4a46-bbcb-24657e177fc2,3054,3004.8,2024-12-13 11:59:18,Kimshire,dc3790db-4ee5-4fac-93aa-277b7cfc3c10,1,9b49fb8f-19f2-4a87-83cf-38621e2fe9ab,179.10.181.227,11,2024-12-13 11:00:00,0,2024-12,0,0,1635.14,0,5
d4378f1c-d759-4d2c-a2eb-4a67d8806d10,3226,3052.02,2024-12-13 14:57:31,Pittsfort,fc946819-59fb-4e2e-9573-22aa777c4ab6,1,527c949c-9ae5-42c5-897e-fb75f25781a8,58.114.42.50,14,2024-12-13 14:00:00,0,2024-12,0,0,2277.112,0,5
d5ca2b7c-2896-4070-aa9e-ab569a43d92b,8438,2783.13,2024-12-13 16:52:46,Ericton,ec9227d9-2749-4e14-93b1-f91e543fc479,1,1b4d8b5a-5cf1-45b7-9866-752de52e77b7,95.37.218.133,16,2024-12-13 16:00:00,0,2024-12,0,0,2445.17875,0,5
e9b47616-f256-4fbf-b334-1b6c6cd2b51e,5174,1177.28,2024-12-13 17:34:31,Carsonfurt,ee1a71a9-f10a-49d2-aeda-3cf162416944,1,4b06ffd0-0257-45d5-aa06-ac9f851dda78,194.94.98.111,17,2024-12-13 17:00:00,0,2024-12,0,0,3164.7825000000003,0,5
8eab3aa9-eb7e-46f6-9d2f-c338307aef16,1802,2791.39,2024-12-13 18:43:30,South Amanda,a6e37c27-4189-4589-ba0b-1fffac21e4de,1,86e0e407-bd07-4240-a879-6093d2f72c1c,28.141.25.34,18,2024-12-13 18:00:00,0,2024-12,0,0,2817.4533333333334,0,5
adb6876f-0578-40d8-a3bc-d0f4fa50baab,2921,2876.68,2024-12-13 21:00:49,South Raymondfurt,d4aa29ba-0ae0-4d90-96b4-fe6069aefeb8,1,a148e992-359a-4736-a9c7-ea8d03c9c0b4,28.120.50.156,21,2024-12-13 21:00:00,0,2024-12,0,0,2884.5166666666664,0,5
8088f118-e03a-41e5-864c-3ce59e89d87b,3296,2357.2,2024-12-13 21:11:25,Osbornville,d5c9131c-7657-4f0d-901b-015c688c7a9e,1,8274a6fc-558f-47d7-9351-14cecfc8600c,132.191.243.55,21,2024-12-13 21:00:00,0,2024-12,0,0,2357.2,0,5
d55a3d72-4ef6-41c4-aac2-b1ccbee9db0a,6632,3665.03,2024-12-14 02:37:17,Sawyertown,eb305f36-63ed-4bcc-95b7-57dd31a488e3,1,0a92d5f2-3c8d-4667-add0-d7d094e68754,175.22.156.159,2,2024-12-14 02:00:00,0,2024-12,0,0,2303.6142857142854,0,7
a266f097-6ee8-4170-add1-07d4d637b8ec,4434,285.37,2024-12-14 02:57:42,Kellybury,0d24e4e9-d47b-4370-88ee-0cf99a20e2db,1,ca933b00-3e0b-4718-83bd-b8cba5bd22e1,122.191.199.56,2,2024-12-14 02:00:00,0,2024-12,0,0,1873.578,0,5
3e15df27-65d5-43a8-a00f-1d6d2398deda,3585,1031.07,2024-12-14 09:06:20,Port Gloria,5f6087ed-2c9b-41ae-a545-162fa46e8c70,1,451853c6-5a3a-424d-865d-ebadd21dd76c,132.237.199.250,9,2024-12-14 09:00:00,0,2024-12,0,0,1958.8400000000001,0,5
adbfae84-fb56-4506-8c4e-de1e12fc5c84,1119,1328.61,2024-12-15 00:56:44,Lake Cherylshire,3f1b340d-a932-4a7f-85f9-84b40aec9d34,1,2ceb924e-6a8b-4991-a53d-4b08aa2da66e,175.103.121.173,0,2024-12-15 00:00:00,0,2024-12,0,0,2406.75,0,5
7ee3c5f8-9878-4d43-84fd-6397298f42a1,7009,3052.96,2024-12-15 01:59:40,Burkeside,bd5af70d-2ed4-446e-ab18-62dacdfb1043,1,4134266c-b485-45bf-b3ad-5ea11568c637,120.74.210.155,1,2024-12-15 01:00:00,0,2024-12,0,0,3229.76,0,5
b282b4d9-eefb-4508-9c07-39733852ad84,2750,2818.86,2024-12-15 08:42:03,Colemanchester,b0249d5b-2425-469d-a805-5bf9627c143c,1,571bff9c-2084-449f-b604-dfbec5e855e5,29.185.129.55,8,2024-12-15 08:00:00,0,2024-12,0,0,1761.145,0,5
f8dedd14-9f65-43b4-aec2-32ba71bfeec7,6058,1875.26,2024-12-15 13:01:23,Amyville,0d2f415c-64fa-4864-a2ce-52c6156f75cf,1,a2096c77-3ef4-4eae-9e5b-52834e14d5b6,37.105.33.42,13,2024-12-15 13:00:00,0,2024-12,0,0,1617.5266666666666,0,5
b87279bb-75d4-4615-8a74-926bdb7ffb95,3518,4121.2,2024-12-15 15:12:31,Francismouth,05ddd3ba-5843-4cd0-907b-9c1dffe7e24b,1,2638f348-c06e-4992-9d8c-ddc6e62f90ec,162.78.65.130,15,2024-12-15 15:00:00,0,2024-12,0,0,2392.005,0,5
f316ecd7-278f-4994-9e47-20a68106b110,2574,3354.04,2024-12-15 16:30:03,Jennifershire,c7b53c99-c64f-433e-92ca-747000da33f2,1,9cef2ee2-ccdc-4272-a763-bf3fc1ef98cc,195.124.250.65,16,2024-12-15 16:00:00,0,2024-12,0,0,3424.787142857143,0,5
7b5f4050-d68d-42a5-b090-d2249e4be59f,4953,4606.97,2024-12-15 17:54:27,South Lindaport,7e7bb50d-3c7c-47a2-bb16-fdf29fc96f0e,1,a88c5b46-a63e-44f4-a436-491d331b7462,168.24.55.202,17,2024-12-15 17:00:00,0,2024-12,0,0,2415.7725,0,5
66360722-af6f-483b-8f62-ee836a124c8e,5569,3068.61,2024-12-15 20:44:21,Robertton,646e57b3-0d8f-40b5-acf5-36054d814d8f,1,bb678277-b7a1-4d10-8e0e-c4aff7005249,139.211.241.43,20,2024-12-15 20:00:00,0,2024-12,0,0,2638.9519999999998,0,5
58e02fb4-a72c-493b-b3db-65496cad5cc3,9074,2957.63,2024-12-15 22:48:39,Jeffreyborough,2a702a81-e7eb-4189-a28e-ed949c8dae36,1,e403636b-924d-463b-9456-50cd5f0fb6c9,136.62.169.61,22,2024-12-15 22:00:00,0,2024-12,0,0,2181.8633333333332,0,5
d68de93e-039c-4682-9fa8-6ceff974dc21,2844,3435.41,2024-12-16 01:17:32,Lake Tracy,d78b2d86-0280-4fb0-890c-012f59b6e45e,1,fb09421a-e42c-4025-b27b-e9d1cd77b48b,176.25.187.151,1,2024-12-16 01:00:00,0,2024-12,0,0,2291.6271428571426,0,5
be1f4ac4-f996-486b-ac37-89ac1c79dd6e,5721,1177.88,2024-12-16 04:15:17,East Zacharyburgh,a1d327f0-9ac8-4cfb-b091-29397a4f9532,1,008cfd98-15a9-4de0-ae47-63751a9c0e5a,4.172.184.57,4,2024-12-16 04:00:00,0,2024-12,0,0,1462.315,0,7
4f5cfd79-4561-4bdf-81e6-d8e4d3d3364a,3373,2195.37,2024-12-16 09:24:13,Jorgemouth,95005b08-dc97-4356-8dc1-78ef4c7eabda,1,8ca10c51-9d35-4e95-acd6-667bc1038b7a,92.89.118.205,9,2024-12-16 09:00:00,0,2024-12,0,0,3182.5783333333334,0,5
6fdf4c26-511e-40ef-9e9a-1f19f000ddf5,1757,1088.48,2024-12-16 10:12:25,East Christopherburgh,f406c038-4b40-4fe6-87d0-85f3751ad49d,1,4703cb5f-1a92-42d1-a7cf-a249781cc509,3.43.170.1,10,2024-12-16 10:00:00,0,2024-12,0,0,2427.345,0,5
121394b1-aef2-4ef5-b748-901fbf191fec,3349,3074.78,2024-12-16 11:15:49,Port Bradleychester,f3827d21-b2ce-4c79-8fcb-773dbe4d69d6,1,c8defeae-9db1-444b-843f-2f433829a5be,177.74.62.6,11,2024-12-16 11:00:00,0,2024-12,0,0,1968.712,0,5
9d548243-637f-451d-ae7b-3d5e41579dbf,8130,3415.08,2024-12-16 11:53:50,Nicholasland,3b58c61f-6099-4a96-8a1c-87d6e0218295,1,881ad09c-76af-4a4c-84fd-b0c77fef05d7,81.41.150.94,11,2024-12-16 11:00:00,0,2024-12,0,0,1870.8733333333332,0,5
1f59b76b-1a65-4561-a903-7affcc8064dd,1925,1032.48,2024-12-16 16:50:43,Piercefurt,a3e852ab-3589-4077-8f02-5ca66fa6b848,1,d63d16d9-c069-42b9-a3a6-dc026acba43c,123.62.136.165,16,2024-12-16 16:00:00,0,2024-12,0,0,1032.48,0,5
8d256e1c-616c-4aac-afca-8e210057799c,7346,1774.8,2024-12-16 17:53:54,Timothychester,9d45660a-8847-45fb-bad1-4cf559653878,1,2c34489e-1715-4f07-9c62-457d49acff26,97.4.38.199,17,2024-12-16 17:00:00,0,2024-12,0,0,1310.88,0,5
fde2b51a-b556-4dd7-8c82-fd8f3ebe9485,8554,3285.16,2024-12-16 18:34:45,Jacobton,3774d432-54ce-4f4c-b99c-df1d65dd7968,1,46d13857-a868-4934-a285-78e33fe5e846,59.72.220.209,18,2024-12-16 18:00:00,0,2024-12,0,0,2536.516,0,5
81e9c3a7-d345-4fb5-97a9-baf85d7fe526,9170,2505.57,2024-12-17 00:42:19,Morseland,ce0917d4-666c-4ac3-aef4-4a4a12c74a84,1,30c92618-43bf-45c0-9f8e-46ce001edc59,87.163.224.154,0,2024-12-17 00:00:00,0,2024-12,0,0,3526.015,0,5
7ade0751-f9f0-4638-bdbd-7c195e00e7e5,7526,3918.72,2024-12-17 00:46:28,Brandonstad,dbe40d23-db44-49cc-bcd9-a8dc806876db,1,a39860ea-0dad-4cd3-9af2-56d54eed9a48,156.147.189.136,0,2024-12-17 00:00:00,0,2024-12,0,0,2305.13,0,5
